Catalogue,Accession,Length,"Num. of genomes",Completeness,Contamination,Type,Taxonomy,"Last Updated"
"UHGG v2.0.1",MGYG000004210,2253787,1,97.07,0,MAG,V9D3004,2021-12-07
"UHGG v2.0.1",MGYG000004211,1066903,1,70.79,2.25,MAG,UMGS1648,2021-12-07
"UHGG v2.0.1",MGYG000004212,1400423,2,71.25,1.05,MAG,CAG-269,2021-12-07
"UHGG v2.0.1",MGYG000004213,2847158,1,96.67,0.09,MAG,CAG-873,2021-12-07
"UHGG v2.0.1",MGYG000004214,2122522,21,86.35,0,MAG,"UMGS902 sp900761025",2021-12-07
"UHGG v2.0.1",MGYG000004215,1526818,5,81.33,0.7,MAG,"HGM13618 sp900753975",2021-12-07
"UHGG v2.0.1",MGYG000004216,1153601,5,91.57,1.12,MAG,RUG11241,2021-12-07
"UHGG v2.0.1",MGYG000004217,1531184,1,75.4,4.42,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004218,1405729,1,89.89,1.85,MAG,CAG-605,2021-12-07
"UHGG v2.0.1",MGYG000004219,2569787,4,97.67,1.13,MAG,CAG-873,2021-12-07
"UHGG v2.0.1",MGYG000004220,2131393,1,99.19,0,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004221,1971557,33,96.37,0.81,MAG,"UMGS621 sp900543915",2021-12-07
"UHGG v2.0.1",MGYG000004222,1526338,19,74.88,0.67,MAG,"CAG-269 sp900556345",2021-12-07
"UHGG v2.0.1",MGYG000004223,2575981,9,95.97,0,MAG,"UMGS1883 sp900763305",2021-12-07
"UHGG v2.0.1",MGYG000004224,2221068,2,96.64,0.62,MAG,UBA1390,2021-12-07
"UHGG v2.0.1",MGYG000004226,1167254,17,91.01,1.12,MAG,"CAG-533 sp900553855",2021-12-07
"UHGG v2.0.1",MGYG000004227,1600032,1,76.63,1.61,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004228,1410450,3,92.7,3.37,MAG,RUG13868,2021-12-07
"UHGG v2.0.1",MGYG000004229,1979607,2,96.64,0,MAG,Acutalibacteraceae,2021-12-07
"UHGG v2.0.1",MGYG000004230,3516057,8,97.38,0.81,MAG,"Clostridium sp900759995",2021-12-07
"UHGG v2.0.1",MGYG000004231,2685220,1,95.41,0.67,MAG,UMGS882,2021-12-07
"UHGG v2.0.1",MGYG000004232,2591540,7,97.1,0.7,MAG,"Terrisporobacter sp900557165",2021-12-07
"UHGG v2.0.1",MGYG000004233,2952530,1,93.47,3.48,MAG,Fusicatenibacter,2021-12-07
"UHGG v2.0.1",MGYG000004234,2339347,16,96.99,1.08,MAG,"Massiliomicrobiota sp002160815",2021-12-07
"UHGG v2.0.1",MGYG000004235,2315891,1,84.22,3.5,MAG,QAKS01,2021-12-07
"UHGG v2.0.1",MGYG000004236,2130526,88,97.99,0,MAG,"UMGS1071 sp900542375",2021-12-07
"UHGG v2.0.1",MGYG000004237,1736722,144,79.69,0.67,MAG,"CAG-492 sp000434335",2021-12-07
"UHGG v2.0.1",MGYG000004238,1536711,1,65.98,0.46,MAG,Senegalimassilia,2021-12-07
"UHGG v2.0.1",MGYG000004239,1498755,1,79.3,0.81,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004240,1902578,1,88.17,2.69,MAG,"Collinsella sp900541145",2021-12-07
"UHGG v2.0.1",MGYG000004241,2156541,4,97.6,0.48,MAG,"Alistipes sp900761235",2021-12-07
"UHGG v2.0.1",MGYG000004242,1292544,1,90.17,4.49,MAG,CAG-460,2021-12-07
"UHGG v2.0.1",MGYG000004243,1710627,2,90.86,0.73,MAG,UMGS1810,2021-12-07
"UHGG v2.0.1",MGYG000004244,1985528,4,95.97,0,MAG,"UMGS1601 sp900553335",2021-12-07
"UHGG v2.0.1",MGYG000004245,1999050,822,99.19,0.27,MAG,"SFEL01 sp004557245",2021-12-07
"UHGG v2.0.1",MGYG000004246,2299181,11,96.42,0.67,MAG,"HGM12669 sp900761935",2021-12-07
"UHGG v2.0.1",MGYG000004247,1604094,2,86.56,4.03,MAG,QAMH01,2021-12-07
"UHGG v2.0.1",MGYG000004248,2100411,68,91.61,0.67,MAG,"CAG-170 sp000436735",2021-12-07
"UHGG v2.0.1",MGYG000004249,1339361,5,94.38,4.65,MAG,"UMGS2016 sp900557185",2021-12-07
"UHGG v2.0.1",MGYG000004250,3091301,160,99.52,1.45,MAG,"Acetatifactor sp003447295",2021-12-07
"UHGG v2.0.1",MGYG000004251,1695871,1,80.48,1.82,MAG,Oxalobacter,2021-12-07
"UHGG v2.0.1",MGYG000004252,2064605,30,98.32,0.67,MAG,"NK3B98 sp900545815",2021-12-07
"UHGG v2.0.1",MGYG000004253,2386728,45,99.11,0.59,MAG,"Desulfovibrio piger_A",2021-12-07
"UHGG v2.0.1",MGYG000004254,1140810,77,91.57,0,MAG,"CAG-460 sp900544625",2021-12-07
"UHGG v2.0.1",MGYG000004255,2427013,2,99.06,0.69,MAG,"Amulumruptor sp900547825",2021-12-07
"UHGG v2.0.1",MGYG000004256,2314164,426,97.27,0,MAG,"CAG-177 sp003538135",2021-12-07
"UHGG v2.0.1",MGYG000004257,1760601,5,96.77,0.12,MAG,"Parolsenella sp900543875",2021-12-07
"UHGG v2.0.1",MGYG000004258,2151077,3,100,0.81,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004259,1625916,8,100,0,MAG,"Atopobium minutum",2021-12-07
"UHGG v2.0.1",MGYG000004260,1277264,8,74.43,0.22,MAG,"CAG-273 sp902406115",2021-12-07
"UHGG v2.0.1",MGYG000004261,785527,4,78.46,0.27,MAG,"UMGS1449 sp900551925",2021-12-07
"UHGG v2.0.1",MGYG000004262,2790388,63,99.11,0,MAG,"CAG-110 sp900546075",2021-12-07
"UHGG v2.0.1",MGYG000004263,2912801,2,96.47,2.53,MAG,"Massilistercora sp902406105",2021-12-07
"UHGG v2.0.1",MGYG000004264,1480217,2,66.36,0.38,MAG,Slackia_A,2021-12-07
"UHGG v2.0.1",MGYG000004265,2478899,7,97.99,0,MAG,"UMGS263 sp900540535",2021-12-07
"UHGG v2.0.1",MGYG000004266,1795280,2,90.34,1.84,MAG,"Streptococcus sp900550895",2021-12-07
"UHGG v2.0.1",MGYG000004267,2088006,11,99.92,0,MAG,"Porphyromonas asaccharolytica",2021-12-07
"UHGG v2.0.1",MGYG000004268,1139686,2,58.01,0.59,MAG,"Pauljensenia bouchesdurhonensis",2021-12-07
"UHGG v2.0.1",MGYG000004269,3002846,1,82.86,3.14,MAG,"Blautia_A schinkii",2021-12-07
"UHGG v2.0.1",MGYG000004270,1411320,2,74.18,0.79,MAG,"Porphyromonas_A sp900554935",2021-12-07
"UHGG v2.0.1",MGYG000004271,3205451,26,99.28,0,MAG,"Roseburia sp900542495",2021-12-07
"UHGG v2.0.1",MGYG000004272,1866208,2,97.88,1.1,MAG,"UMGS915 sp900546795",2021-12-07
"UHGG v2.0.1",MGYG000004274,2136381,2,97.58,0.81,MAG,"Collinsella sp900554155",2021-12-07
"UHGG v2.0.1",MGYG000004275,2279760,119,96.76,0,MAG,"Ruminococcus_C sp000437175",2021-12-07
"UHGG v2.0.1",MGYG000004276,1949954,21,97.32,0,MAG,"ER4 sp900550165",2021-12-07
"UHGG v2.0.1",MGYG000004277,1855514,2,96.91,0.3,MAG,"Veillonella sp900545205",2021-12-07
"UHGG v2.0.1",MGYG000004278,1748317,6,95.99,0.12,MAG,"CAG-1427 sp900548955",2021-12-07
"UHGG v2.0.1",MGYG000004279,1699873,13,89.02,0,MAG,"UMGS1484 sp900552285",2021-12-07
"UHGG v2.0.1",MGYG000004280,1865070,1,80.03,1.01,MAG,"Collinsella sp900553215",2021-12-07
"UHGG v2.0.1",MGYG000004281,4813571,2,98.01,1.28,MAG,"Parabacteroides sp900552465",2021-12-07
"UHGG v2.0.1",MGYG000004282,2340138,132,97.32,0,MAG,"Ruminococcus_D sp000434695",2021-12-07
"UHGG v2.0.1",MGYG000004283,1610769,2,100,0,MAG,"Methanobrevibacter_A woesei",2021-12-07
"UHGG v2.0.1",MGYG000004284,1988853,20,100,0.81,MAG,"Collinsella sp900541475",2021-12-07
"UHGG v2.0.1",MGYG000004285,2345577,14,93.62,0.89,MAG,"UMGS1670 sp900546215",2021-12-07
"UHGG v2.0.1",MGYG000004286,2166768,5,100,0.81,MAG,"Collinsella sp002232035",2021-12-07
"UHGG v2.0.1",MGYG000004287,2159846,1,88.86,2.17,MAG,"Limosilactobacillus caviae",2021-12-07
"UHGG v2.0.1",MGYG000004288,2108901,16,97.84,2.56,MAG,"Faecalicoccus pleomorphus",2021-12-07
"UHGG v2.0.1",MGYG000004289,1684653,85,100,0,MAG,"Anaeroglobus micronuciformis",2021-12-07
"UHGG v2.0.1",MGYG000004290,3325933,8,96.47,0.48,MAG,"Alistipes sp900549305",2021-12-07
"UHGG v2.0.1",MGYG000004291,1823678,2,63.05,0,MAG,"Alloprevotella tannerae",2021-12-07
"UHGG v2.0.1",MGYG000004292,2231746,2,96.64,1.34,MAG,"UMGS1474 sp900552115",2021-12-07
"UHGG v2.0.1",MGYG000004293,605606,2,57.64,0,MAG,"TM7x sp900557595",2021-12-07
"UHGG v2.0.1",MGYG000004294,2151848,2,99.19,0.81,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004295,4142275,1,98.49,2.16,MAG,"Providencia rettgeri",2021-12-07
"UHGG v2.0.1",MGYG000004296,2845901,59,99.35,0.79,MAG,"Ruminococcus_A faecicola",2021-12-07
"UHGG v2.0.1",MGYG000004297,2052693,1,98.15,0.81,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004298,2105780,5,81.72,0.79,MAG,UBA11549,2021-12-07
"UHGG v2.0.1",MGYG000004299,1113187,2,93.82,0,MAG,CAG-1193,2021-12-07
"UHGG v2.0.1",MGYG000004300,1359220,2,85.62,0.83,MAG,"UBA1259 sp003523255",2021-12-07
"UHGG v2.0.1",MGYG000004301,1880337,2,88.59,2.49,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004302,1784447,11,98.67,0,MAG,"CAG-307 sp900547045",2021-12-07
"UHGG v2.0.1",MGYG000004303,1641642,1,95.51,2.25,MAG,RUG13868,2021-12-07
"UHGG v2.0.1",MGYG000004304,1366914,1,78.6,0.67,MAG,UBA1394,2021-12-07
"UHGG v2.0.1",MGYG000004305,1962742,1,91.48,2.53,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004306,1556997,3,76.78,0.23,MAG,CAG-465,2021-12-07
"UHGG v2.0.1",MGYG000004307,1825503,1,85.48,0.81,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004308,2055486,83,97.87,0,MAG,"CAG-238 sp000435615",2021-12-07
"UHGG v2.0.1",MGYG000004309,2339352,3,100,1.12,MAG,"Fusobacterium_B sp900542625",2021-12-07
"UHGG v2.0.1",MGYG000004310,2112592,2,90.32,1.61,MAG,UBA10281,2021-12-07
"UHGG v2.0.1",MGYG000004311,1318149,8,75.71,0.22,MAG,"UMGS1781 sp900554635",2021-12-07
"UHGG v2.0.1",MGYG000004312,1787155,1,96.37,2.46,MAG,Methanomassiliicoccus_A,2021-12-07
"UHGG v2.0.1",MGYG000004313,1916258,7,99.66,0,MAG,"Aggregatibacter segnis",2021-12-07
"UHGG v2.0.1",MGYG000004314,2027678,10,99.29,0.95,MAG,"Varibaculum timonense",2021-12-07
"UHGG v2.0.1",MGYG000004315,953572,1,80.11,0,MAG,Sneathia,2021-12-07
"UHGG v2.0.1",MGYG000004316,1849304,2,98.18,0.18,MAG,"Granulicatella adiacens",2021-12-07
"UHGG v2.0.1",MGYG000004317,2482422,590,98.66,0.02,MAG,"Lachnospira sp900316325",2021-12-07
"UHGG v2.0.1",MGYG000004318,1236745,1,75.81,0,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004319,1434556,99,76.56,0.22,MAG,"CAG-273 sp000438355",2021-12-07
"UHGG v2.0.1",MGYG000004320,2108709,1,99.19,0.81,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004321,1789116,4,96.87,0,MAG,"Streptococcus constellatus",2021-12-07
"UHGG v2.0.1",MGYG000004322,1235249,3,86.67,0.34,MAG,RUG14215,2021-12-07
"UHGG v2.0.1",MGYG000004323,1939600,2484,97.99,0,MAG,"CAG-180 sp000432435",2021-12-07
"UHGG v2.0.1",MGYG000004324,1854884,2,87.63,2.69,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004325,2029971,1,97.24,1.3,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004326,1492100,1,66.78,3.3,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004327,1734172,2,87.95,1.07,MAG,F23-B02,2021-12-07
"UHGG v2.0.1",MGYG000004328,2182439,129,100,0.81,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004329,2571737,357,97.68,0,MAG,"Prevotellamassilia sp900539625",2021-12-07
"UHGG v2.0.1",MGYG000004330,2110135,4,95.97,0.88,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004331,2010655,1,97.38,2.42,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004332,2106771,7,100,0.81,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004333,764795,3,61.24,0,MAG,UMGS1449,2021-12-07
"UHGG v2.0.1",MGYG000004334,2103818,4,99.33,0,MAG,"Ruminococcus_E sp002493635",2021-12-07
"UHGG v2.0.1",MGYG000004335,2228385,5,99.19,0.81,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004336,2379489,5,77.01,0,MAG,"Faecalibacterium sp900765105",2021-12-07
"UHGG v2.0.1",MGYG000004337,1880847,567,98.8,0.2,MAG,"Phascolarctobacterium sp000436095",2021-12-07
"UHGG v2.0.1",MGYG000004338,1210420,1,86.16,0.55,MAG,CAAHEQ01,2021-12-07
"UHGG v2.0.1",MGYG000004339,1713743,44,96.1,0.81,MAG,"UBA71 sp006954465",2021-12-07
"UHGG v2.0.1",MGYG000004340,2211293,1,92.83,1.59,MAG,Faecalibacterium,2021-12-07
"UHGG v2.0.1",MGYG000004341,2568452,67,97.09,0.67,MAG,"CAG-110 sp000435995",2021-12-07
"UHGG v2.0.1",MGYG000004342,1406235,2,92.32,2.81,MAG,CAG-451,2021-12-07
"UHGG v2.0.1",MGYG000004343,1220790,4,91.01,0,MAG,"UBA5026 sp900557305",2021-12-07
"UHGG v2.0.1",MGYG000004344,1926314,1,99.19,1.08,MAG,"Collinsella sp900542635",2021-12-07
"UHGG v2.0.1",MGYG000004345,1760385,473,99.89,0.15,MAG,"Streptococcus thermophilus",2021-12-07
"UHGG v2.0.1",MGYG000004346,1606882,1,70.03,1.61,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004347,1790191,15,89.93,0.13,MAG,"UBA5884 sp900551505",2021-12-07
"UHGG v2.0.1",MGYG000004348,1551350,1,51.42,0,MAG,Prevotella,2021-12-07
"UHGG v2.0.1",MGYG000004349,2183547,1,100,0.81,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004350,1610653,4,77.45,0.67,MAG,"CAG-245 sp900761475",2021-12-07
"UHGG v2.0.1",MGYG000004351,2253482,29,100,0,MAG,"Veillonella_A sp000431435",2021-12-07
"UHGG v2.0.1",MGYG000004352,1302300,141,92.42,1.12,MAG,"CAG-460 sp000437315",2021-12-07
"UHGG v2.0.1",MGYG000004353,1795422,2,73.64,0.34,MAG,UMGS911,2021-12-07
"UHGG v2.0.1",MGYG000004354,1972014,6,96.71,1.68,MAG,"Alistipes sp900548155",2021-12-07
"UHGG v2.0.1",MGYG000004355,1353414,7,86.8,1.12,MAG,"CAG-302 sp900554615",2021-12-07
"UHGG v2.0.1",MGYG000004356,2069614,106,100,0.81,MAG,"Collinsella aerofaciens_G",2021-12-07
"UHGG v2.0.1",MGYG000004357,1514845,7,80.69,1.57,MAG,"CAG-354 sp900754085",2021-12-07
"UHGG v2.0.1",MGYG000004358,1997132,1,88.04,0.81,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004359,2435549,2,99.33,2.01,MAG,Anaerostipes,2021-12-07
"UHGG v2.0.1",MGYG000004360,1621506,3,95.69,0,MAG,UBA7642,2021-12-07
"UHGG v2.0.1",MGYG000004361,1437740,1,95.6,2.2,MAG,UBA3637,2021-12-07
"UHGG v2.0.1",MGYG000004362,1967499,5,94.15,1.61,MAG,"UBA10281 sp900767885",2021-12-07
"UHGG v2.0.1",MGYG000004363,1794260,1,86.76,0.81,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004364,1902556,1,88.51,2.94,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004365,2654246,1,89.65,0,MAG,UBA7173,2021-12-07
"UHGG v2.0.1",MGYG000004366,2042084,2,98.39,0.81,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004367,2103980,3,97.58,0.81,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004368,1957612,1,87.9,0.88,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004369,3090795,60,99.78,0,MAG,"CAG-882 sp000435595",2021-12-07
"UHGG v2.0.1",MGYG000004370,1784002,15,89.74,0.85,MAG,"CAG-484 sp900321895",2021-12-07
"UHGG v2.0.1",MGYG000004371,2690194,251,97.57,0.09,MAG,"Prevotella sp002251385",2021-12-07
"UHGG v2.0.1",MGYG000004372,1007928,1,64.67,0.94,MAG,UBA71,2021-12-07
"UHGG v2.0.1",MGYG000004373,1815634,1,85.27,2,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004374,2078377,1,88.71,0.81,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004375,2010510,3,94.81,1.11,MAG,"Holdemanella sp900754615",2021-12-07
"UHGG v2.0.1",MGYG000004376,2344913,25,89.35,0.67,MAG,"CAG-83 sp900554275",2021-12-07
"UHGG v2.0.1",MGYG000004377,2011786,1,75.59,3.02,MAG,CAG-485,2021-12-07
"UHGG v2.0.1",MGYG000004378,2073342,1,95.56,0.81,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004379,1274831,123,91.57,0,MAG,"CAG-628 sp000438415",2021-12-07
"UHGG v2.0.1",MGYG000004380,2403282,1,96.64,0,MAG,Lachnospiraceae,2021-12-07
"UHGG v2.0.1",MGYG000004381,2725945,3,97.52,0,MAG,"Lachnospira sp900772425",2021-12-07
"UHGG v2.0.1",MGYG000004382,2786990,3,98.66,0,MAG,"UBA2821 sp902763335",2021-12-07
"UHGG v2.0.1",MGYG000004383,1967624,1,93.55,0.88,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004384,2222403,5,94.52,0.02,MAG,Ruminococcus,2021-12-07
"UHGG v2.0.1",MGYG000004385,2735315,50,98.66,0,MAG,"Lachnospira sp900545725",2021-12-07
"UHGG v2.0.1",MGYG000004386,2057804,1,95.79,1.61,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004387,2033506,2,99.19,1.61,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004388,1992540,329,91.61,0.67,MAG,"F23-B02 sp001916715",2021-12-07
"UHGG v2.0.1",MGYG000004389,1101000,130,93.54,0,MAG,"CAG-302 sp900543825",2021-12-07
"UHGG v2.0.1",MGYG000004390,3321071,459,99.54,0.12,MAG,"Prevotella sp002265625",2021-12-07
"UHGG v2.0.1",MGYG000004391,549473,1,59.55,0,MAG,UBA7057,2021-12-07
"UHGG v2.0.1",MGYG000004392,1828862,62,98.66,0,MAG,"Eubacterium_R sp900539325",2021-12-07
"UHGG v2.0.1",MGYG000004393,1406666,3,91.57,1.28,MAG,CAG-460,2021-12-07
"UHGG v2.0.1",MGYG000004394,1068250,3,72.41,0.7,MAG,UMGS1908,2021-12-07
"UHGG v2.0.1",MGYG000004395,1055544,2,82.87,0,MAG,CAG-594,2021-12-07
"UHGG v2.0.1",MGYG000004396,2048503,5,98.68,1.69,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004397,2095894,31,100,0,MAG,"Caecibacter sp900549385",2021-12-07
"UHGG v2.0.1",MGYG000004398,1876675,1,82.16,3.45,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004399,1994069,1,98.12,2.42,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004400,1734828,1,98.92,0,MAG,CAG-495,2021-12-07
"UHGG v2.0.1",MGYG000004401,1270934,6,93.26,0,MAG,UMGS1045,2021-12-07
"UHGG v2.0.1",MGYG000004402,3046184,306,96.43,0,MAG,"RC9 sp000432515",2021-12-07
"UHGG v2.0.1",MGYG000004403,2627762,5,95.49,0.55,MAG,"Agathobacter sp900550545",2021-12-07
"UHGG v2.0.1",MGYG000004405,1459374,3,76.8,2.01,MAG,CAG-269,2021-12-07
"UHGG v2.0.1",MGYG000004406,545879,1,59.55,1.28,MAG,CAG-877,2021-12-07
"UHGG v2.0.1",MGYG000004407,1982339,1,94.09,1.61,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004408,2107526,1,92.2,4.85,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004409,1224500,97,90.45,0.56,MAG,"CAG-1000 sp000434555",2021-12-07
"UHGG v2.0.1",MGYG000004410,1661817,2,95.33,0.8,MAG,"Methanosphaera cuniculi",2021-12-07
"UHGG v2.0.1",MGYG000004411,1370112,4,75.44,0.34,MAG,CAG-269,2021-12-07
"UHGG v2.0.1",MGYG000004412,1885592,50,91.28,0.67,MAG,"CAG-83 sp900313295",2021-12-07
"UHGG v2.0.1",MGYG000004413,2138170,1,85.41,1.11,MAG,"CAG-488 sp003486665",2021-12-07
"UHGG v2.0.1",MGYG000004414,2422277,5,95.49,0.72,MAG,"Agathobacter sp900549895",2021-12-07
"UHGG v2.0.1",MGYG000004415,2114977,2,95.97,0.08,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004416,1852047,13,91.03,0.85,MAG,"UMGS1477 sp900552205",2021-12-07
"UHGG v2.0.1",MGYG000004417,1346084,1,93.82,2.25,MAG,UBA3631,2021-12-07
"UHGG v2.0.1",MGYG000004418,1047512,8,78.85,0.68,MAG,UBA9783,2021-12-07
"UHGG v2.0.1",MGYG000004419,1852598,1,98.75,0.49,MAG,"Collinsella phocaeensis",2021-12-07
"UHGG v2.0.1",MGYG000004420,2033021,22,90.31,0.85,MAG,"RUG841 sp900313795",2021-12-07
"UHGG v2.0.1",MGYG000004421,2070414,1,89.14,4.44,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004422,2126076,1,98.39,3.02,MAG,"Collinsella sp900762015",2021-12-07
"UHGG v2.0.1",MGYG000004423,1147030,1,52,0,MAG,DUOT01,2021-12-07
"UHGG v2.0.1",MGYG000004424,2127341,5,97.58,0,MAG,"Collinsella sp900548365",2021-12-07
"UHGG v2.0.1",MGYG000004425,1640402,47,100,0,MAG,"CAG-826 sp000437235",2021-12-07
"UHGG v2.0.1",MGYG000004426,867209,24,91.57,0,MAG,"UMGS687 sp900544595",2021-12-07
"UHGG v2.0.1",MGYG000004427,1356199,1,76.44,0.93,MAG,CAG-465,2021-12-07
"UHGG v2.0.1",MGYG000004428,2425862,2,97.36,0.4,MAG,CAG-873,2021-12-07
"UHGG v2.0.1",MGYG000004429,2352873,1,87.06,0.4,MAG,CAG-274,2021-12-07
"UHGG v2.0.1",MGYG000004430,3945500,2,97.8,0.38,MAG,CAG-485,2021-12-07
"UHGG v2.0.1",MGYG000004431,3494954,313,95.86,0.48,MAG,"COE1 sp001916965",2021-12-07
"UHGG v2.0.1",MGYG000004432,2675051,1,97.55,0.75,MAG,UBA3263,2021-12-07
"UHGG v2.0.1",MGYG000004433,3195755,17,95.82,0.59,MAG,"Bilophila sp900550745",2021-12-07
"UHGG v2.0.1",MGYG000004434,1654850,2,91.94,1.03,MAG,"UMGS1707 sp900554285",2021-12-07
"UHGG v2.0.1",MGYG000004435,1980556,11,89.52,0,MAG,"UBA7597 sp900767195",2021-12-07
"UHGG v2.0.1",MGYG000004436,1421600,1,51.56,0,MAG,UMGS1696,2021-12-07
"UHGG v2.0.1",MGYG000004437,1139688,24,83.67,0,MAG,"UMGS1224 sp900549775",2021-12-07
"UHGG v2.0.1",MGYG000004438,2182975,9,91.28,0.67,MAG,"UBA4644 sp900555855",2021-12-07
"UHGG v2.0.1",MGYG000004439,2174785,6,96.64,3.02,MAG,UMGS1810,2021-12-07
"UHGG v2.0.1",MGYG000004440,1765228,3,95.51,0,MAG,CAG-449,2021-12-07
"UHGG v2.0.1",MGYG000004442,1679937,1,73.41,2.13,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004443,2430140,1,94,1.4,MAG,Coprobacteraceae,2021-12-07
"UHGG v2.0.1",MGYG000004444,1865391,1,97.31,1.97,MAG,CAG-495,2021-12-07
"UHGG v2.0.1",MGYG000004445,2176712,3,95.16,0.81,MAG,Borkfalkiaceae,2021-12-07
"UHGG v2.0.1",MGYG000004446,1127366,11,75.04,0.23,MAG,"CAG-465 sp000433335",2021-12-07
"UHGG v2.0.1",MGYG000004447,1290558,31,91.57,1.12,MAG,"CAG-460 sp000438075",2021-12-07
"UHGG v2.0.1",MGYG000004449,1509316,6,74.32,1.5,MAG,CAG-245,2021-12-07
"UHGG v2.0.1",MGYG000004450,2080378,1,100,0.81,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004451,1583580,233,100,0.11,MAG,"CAG-313 sp003539625",2021-12-07
"UHGG v2.0.1",MGYG000004452,1272541,21,74.1,0,MAG,"CAG-793 sp000433915",2021-12-07
"UHGG v2.0.1",MGYG000004453,1395523,8,75.61,0.67,MAG,"CAG-269 sp900760175",2021-12-07
"UHGG v2.0.1",MGYG000004454,2664480,24,99.38,0,MAG,"Sutterella faecalis",2021-12-07
"UHGG v2.0.1",MGYG000004455,1511314,1,95.79,4.49,MAG,CAG-877,2021-12-07
"UHGG v2.0.1",MGYG000004456,3541309,20,97.3,1.03,MAG,"Prevotella sp900556795",2021-12-07
"UHGG v2.0.1",MGYG000004457,2747221,3,83.35,1.64,MAG,"CAG-485 sp900767075",2021-12-07
"UHGG v2.0.1",MGYG000004458,1481528,2,73.2,0.22,MAG,CAG-269,2021-12-07
"UHGG v2.0.1",MGYG000004459,1336458,1,67.52,0,MAG,UBA791,2021-12-07
"UHGG v2.0.1",MGYG000004460,2140537,6,98.67,0,MAG,"CAG-698 sp000431235",2021-12-07
"UHGG v2.0.1",MGYG000004461,4658877,2,93.89,2.03,MAG,UBA1829,2021-12-07
"UHGG v2.0.1",MGYG000004462,2469543,1,73.52,0,MAG,Prevotella,2021-12-07
"UHGG v2.0.1",MGYG000004463,2535016,133,96.09,0.67,MAG,"CAG-83 sp900548615",2021-12-07
"UHGG v2.0.1",MGYG000004464,2487387,5,99.25,0.38,MAG,"Barnesiella sp900542255",2021-12-07
"UHGG v2.0.1",MGYG000004465,2247261,3,95.48,0.48,MAG,CAG-831,2021-12-07
"UHGG v2.0.1",MGYG000004466,2202433,1,96.77,2.42,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004467,2127955,1,96.77,1.61,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000004468,2418771,83,100,0.48,MAG,"Alistipes_A sp900539755",2021-12-07
"UHGG v2.0.1",MGYG000004469,2457179,16,99.04,0.96,MAG,"Alistipes_A sp900545315",2021-12-07
"UHGG v2.0.1",MGYG000004470,1818738,1,79.05,2.05,MAG,UBA737,2021-12-07
